Running GRASP algorithm...
Seconds: 0, Iteration: 10, Iteration per second: Infinity, Best solution: 698658 found at 0s
Seconds: 6, Iteration: 360, Iteration per second: 60.000000, Best solution: 772549 found at 6s
Seconds: 6, Iteration: 370, Iteration per second: 61.666667, Best solution: 772549 found at 6s
Seconds: 6, Iteration: 380, Iteration per second: 63.333333, Best solution: 772549 found at 6s
Seconds: 7, Iteration: 390, Iteration per second: 55.714286, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 400, Iteration per second: 57.142857, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 410, Iteration per second: 58.571429, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 420, Iteration per second: 60.000000, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 430, Iteration per second: 61.428571, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 440, Iteration per second: 62.857143, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 450, Iteration per second: 64.285714, Best solution: 773789 found at 7s
Seconds: 7, Iteration: 460, Iteration per second: 65.714286, Best solution: 773789 found at 7s
Seconds: 8, Iteration: 470, Iteration per second: 58.750000, Best solution: 773789 found at 7s
Seconds: 8, Iteration: 480, Iteration per second: 60.000000, Best solution: 773789 found at 7s
Seconds: 8, Iteration: 490, Iteration per second: 61.250000, Best solution: 774175 found at 8s
Seconds: 8, Iteration: 500, Iteration per second: 62.500000, Best solution: 774175 found at 8s
Seconds: 8, Iteration: 510, Iteration per second: 63.750000, Best solution: 774175 found at 8s
Seconds: 8, Iteration: 520, Iteration per second: 65.000000, Best solution: 774176 found at 8s
Seconds: 8, Iteration: 530, Iteration per second: 66.250000, Best solution: 774176 found at 8s
Seconds: 9, Iteration: 540, Iteration per second: 60.000000, Best solution: 774176 found at 8s
Seconds: 9, Iteration: 550, Iteration per second: 61.111111, Best solution: 774176 found at 8s
Seconds: 9, Iteration: 560, Iteration per second: 62.222222, Best solution: 774176 found at 8s
Seconds: 9, Iteration: 570, Iteration per second: 63.333333, Best solution: 774178 found at 9s
Seconds: 9, Iteration: 580, Iteration per second: 64.444444, Best solution: 774178 found at 9s
Seconds: 9, Iteration: 590, Iteration per second: 65.555556, Best solution: 774178 found at 9s
Seconds: 9, Iteration: 600, Iteration per second: 66.666667, Best solution: 774178 found at 9s
Seconds: 9, Iteration: 610, Iteration per second: 67.777778, Best solution: 774178 found at 9s
Seconds: 10, Iteration: 620, Iteration per second: 62.000000, Best solution: 774178 found at 9s
Seconds: 10, Iteration: 630, Iteration per second: 63.000000, Best solution: 774178 found at 9s
Seconds: 10, Iteration: 640, Iteration per second: 64.000000, Best solution: 774178 found at 9s
Seconds: 10, Iteration: 650, Iteration per second: 65.000000, Best solution: 774178 found at 9s
Seconds: 10, Iteration: 660, Iteration per second: 66.000000, Best solution: 774178 found at 9s
Seconds: 10, Iteration: 670, Iteration per second: 67.000000, Best solution: 776290 found at 10s
Seconds: 10, Iteration: 680, Iteration per second: 68.000000, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 690, Iteration per second: 62.727273, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 700, Iteration per second: 63.636364, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 710, Iteration per second: 64.545455, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 720, Iteration per second: 65.454545, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 730, Iteration per second: 66.363636, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 740, Iteration per second: 67.272727, Best solution: 776290 found at 10s
Seconds: 11, Iteration: 750, Iteration per second: 68.181818, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 760, Iteration per second: 63.333333, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 770, Iteration per second: 64.166667, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 780, Iteration per second: 65.000000, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 790, Iteration per second: 65.833333, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 800, Iteration per second: 66.666667, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 810, Iteration per second: 67.500000, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 820, Iteration per second: 68.333333, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 830, Iteration per second: 69.166667, Best solution: 776290 found at 10s
Seconds: 12, Iteration: 840, Iteration per second: 70.000000, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 850, Iteration per second: 65.384615, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 860, Iteration per second: 66.153846, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 870, Iteration per second: 66.923077, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 880, Iteration per second: 67.692308, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 890, Iteration per second: 68.461538, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 900, Iteration per second: 69.230769, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 910, Iteration per second: 70.000000, Best solution: 776290 found at 10s
Seconds: 13, Iteration: 920, Iteration per second: 70.769231, Best solution: 776290 found at 10s
Seconds: 14, Iteration: 930, Iteration per second: 66.428571, Best solution: 776290 found at 10s
Seconds: 14, Iteration: 940, Iteration per second: 67.142857, Best solution: 776290 found at 10s
Seconds: 14, Iteration: 950, Iteration per second: 67.857143, Best solution: 776290 found at 10s
Seconds: 14, Iteration: 960, Iteration per second: 68.571429, Best solution: 776290 found at 10s
Seconds: 14, Iteration: 970, Iteration per second: 69.285714, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 980, Iteration per second: 70.000000, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 990, Iteration per second: 70.714286, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 1000, Iteration per second: 71.428571, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 1010, Iteration per second: 72.142857, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 1020, Iteration per second: 72.857143, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 1030, Iteration per second: 73.571429, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 1040, Iteration per second: 74.285714, Best solution: 776364 found at 14s
Seconds: 14, Iteration: 1050, Iteration per second: 75.000000, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1060, Iteration per second: 70.666667, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1070, Iteration per second: 71.333333, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1080, Iteration per second: 72.000000, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1090, Iteration per second: 72.666667, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1100, Iteration per second: 73.333333, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1110, Iteration per second: 74.000000, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1120, Iteration per second: 74.666667, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1130, Iteration per second: 75.333333, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1140, Iteration per second: 76.000000, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1150, Iteration per second: 76.666667, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1160, Iteration per second: 77.333333, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1170, Iteration per second: 78.000000, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1180, Iteration per second: 78.666667, Best solution: 776364 found at 14s
Seconds: 15, Iteration: 1190, Iteration per second: 79.333333, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1200, Iteration per second: 75.000000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1210, Iteration per second: 75.625000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1220, Iteration per second: 76.250000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1230, Iteration per second: 76.875000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1240, Iteration per second: 77.500000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1250, Iteration per second: 78.125000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1260, Iteration per second: 78.750000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1270, Iteration per second: 79.375000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1280, Iteration per second: 80.000000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1290, Iteration per second: 80.625000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1300, Iteration per second: 81.250000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1310, Iteration per second: 81.875000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1320, Iteration per second: 82.500000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1330, Iteration per second: 83.125000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1340, Iteration per second: 83.750000, Best solution: 776364 found at 14s
Seconds: 16, Iteration: 1350, Iteration per second: 84.375000, Best solution: 776364 found at 14s
Seconds: 17, Iteration: 1360, Iteration per second: 80.000000, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1370, Iteration per second: 80.588235, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1380, Iteration per second: 81.176471, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1390, Iteration per second: 81.764706, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1400, Iteration per second: 82.352941, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1410, Iteration per second: 82.941176, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1420, Iteration per second: 83.529412, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1430, Iteration per second: 84.117647, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1440, Iteration per second: 84.705882, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1450, Iteration per second: 85.294118, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1460, Iteration per second: 85.882353, Best solution: 776397 found at 16s
Seconds: 17, Iteration: 1470, Iteration per second: 86.470588, Best solution: 776400 found at 17s
Seconds: 17, Iteration: 1480, Iteration per second: 87.058824, Best solution: 776400 found at 17s
Seconds: 17, Iteration: 1490, Iteration per second: 87.647059, Best solution: 776400 found at 17s
Seconds: 17, Iteration: 1500, Iteration per second: 88.235294, Best solution: 776400 found at 17s
Seconds: 17, Iteration: 1510, Iteration per second: 88.823529, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1520, Iteration per second: 84.444444, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1530, Iteration per second: 85.000000, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1540, Iteration per second: 85.555556, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1550, Iteration per second: 86.111111, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1560, Iteration per second: 86.666667, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1570, Iteration per second: 87.222222, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1580, Iteration per second: 87.777778, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1590, Iteration per second: 88.333333, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1600, Iteration per second: 88.888889, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1610, Iteration per second: 89.444444, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1620, Iteration per second: 90.000000, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1630, Iteration per second: 90.555556, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1640, Iteration per second: 91.111111, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1650, Iteration per second: 91.666667, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1660, Iteration per second: 92.222222, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1670, Iteration per second: 92.777778, Best solution: 776400 found at 17s
Seconds: 18, Iteration: 1680, Iteration per second: 93.333333, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1690, Iteration per second: 88.947368, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1700, Iteration per second: 89.473684, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1710, Iteration per second: 90.000000, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1720, Iteration per second: 90.526316, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1730, Iteration per second: 91.052632, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1740, Iteration per second: 91.578947, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1750, Iteration per second: 92.105263, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1760, Iteration per second: 92.631579, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1770, Iteration per second: 93.157895, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1780, Iteration per second: 93.684211, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1790, Iteration per second: 94.210526, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1800, Iteration per second: 94.736842, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1810, Iteration per second: 95.263158, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1820, Iteration per second: 95.789474, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1830, Iteration per second: 96.315789, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1840, Iteration per second: 96.842105, Best solution: 776400 found at 17s
Seconds: 19, Iteration: 1850, Iteration per second: 97.368421, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1860, Iteration per second: 93.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1870, Iteration per second: 93.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1880, Iteration per second: 94.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1890, Iteration per second: 94.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1900, Iteration per second: 95.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1910, Iteration per second: 95.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1920, Iteration per second: 96.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1930, Iteration per second: 96.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1940, Iteration per second: 97.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1950, Iteration per second: 97.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1960, Iteration per second: 98.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1970, Iteration per second: 98.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1980, Iteration per second: 99.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 1990, Iteration per second: 99.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 2000, Iteration per second: 100.000000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 2010, Iteration per second: 100.500000, Best solution: 776400 found at 17s
Seconds: 20, Iteration: 2020, Iteration per second: 101.000000, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2030, Iteration per second: 96.666667, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2040, Iteration per second: 97.142857, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2050, Iteration per second: 97.619048, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2060, Iteration per second: 98.095238, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2070, Iteration per second: 98.571429, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2080, Iteration per second: 99.047619, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2090, Iteration per second: 99.523810, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2100, Iteration per second: 100.000000, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2110, Iteration per second: 100.476190, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2120, Iteration per second: 100.952381, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2130, Iteration per second: 101.428571, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2140, Iteration per second: 101.904762, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2150, Iteration per second: 102.380952, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2160, Iteration per second: 102.857143, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2170, Iteration per second: 103.333333, Best solution: 776400 found at 17s
Seconds: 21, Iteration: 2180, Iteration per second: 103.809524, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2190, Iteration per second: 99.545455, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2200, Iteration per second: 100.000000, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2210, Iteration per second: 100.454545, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2220, Iteration per second: 100.909091, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2230, Iteration per second: 101.363636, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2240, Iteration per second: 101.818182, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2250, Iteration per second: 102.272727, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2260, Iteration per second: 102.727273, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2270, Iteration per second: 103.181818, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2280, Iteration per second: 103.636364, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2290, Iteration per second: 104.090909, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2300, Iteration per second: 104.545455, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2310, Iteration per second: 105.000000, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2320, Iteration per second: 105.454545, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2330, Iteration per second: 105.909091, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2340, Iteration per second: 106.363636, Best solution: 776400 found at 17s
Seconds: 22, Iteration: 2350, Iteration per second: 106.818182, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2360, Iteration per second: 102.608696, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2370, Iteration per second: 103.043478, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2380, Iteration per second: 103.478261, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2390, Iteration per second: 103.913043, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2400, Iteration per second: 104.347826, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2410, Iteration per second: 104.782609, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2420, Iteration per second: 105.217391, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2430, Iteration per second: 105.652174, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2440, Iteration per second: 106.086957, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2450, Iteration per second: 106.521739, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2460, Iteration per second: 106.956522, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2470, Iteration per second: 107.391304, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2480, Iteration per second: 107.826087, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2490, Iteration per second: 108.260870, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2500, Iteration per second: 108.695652, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2510, Iteration per second: 109.130435, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2520, Iteration per second: 109.565217, Best solution: 776400 found at 17s
Seconds: 23, Iteration: 2530, Iteration per second: 110.000000, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2540, Iteration per second: 105.833333, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2550, Iteration per second: 106.250000, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2560, Iteration per second: 106.666667, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2570, Iteration per second: 107.083333, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2580, Iteration per second: 107.500000, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2590, Iteration per second: 107.916667, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2600, Iteration per second: 108.333333, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2610, Iteration per second: 108.750000, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2620, Iteration per second: 109.166667, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2630, Iteration per second: 109.583333, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2640, Iteration per second: 110.000000, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2650, Iteration per second: 110.416667, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2660, Iteration per second: 110.833333, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2670, Iteration per second: 111.250000, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2680, Iteration per second: 111.666667, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2690, Iteration per second: 112.083333, Best solution: 776400 found at 17s
Seconds: 24, Iteration: 2700, Iteration per second: 112.500000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2710, Iteration per second: 108.400000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2720, Iteration per second: 108.800000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2730, Iteration per second: 109.200000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2740, Iteration per second: 109.600000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2750, Iteration per second: 110.000000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2760, Iteration per second: 110.400000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2770, Iteration per second: 110.800000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2780, Iteration per second: 111.200000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2790, Iteration per second: 111.600000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2800, Iteration per second: 112.000000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2810, Iteration per second: 112.400000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2820, Iteration per second: 112.800000, Best solution: 776400 found at 17s
Seconds: 25, Iteration: 2830, Iteration per second: 113.200000, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2840, Iteration per second: 109.230769, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2850, Iteration per second: 109.615385, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2860, Iteration per second: 110.000000, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2870, Iteration per second: 110.384615, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2880, Iteration per second: 110.769231, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2890, Iteration per second: 111.153846, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2900, Iteration per second: 111.538462, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2910, Iteration per second: 111.923077, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2920, Iteration per second: 112.307692, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2930, Iteration per second: 112.692308, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2940, Iteration per second: 113.076923, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2950, Iteration per second: 113.461538, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2960, Iteration per second: 113.846154, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2970, Iteration per second: 114.230769, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2980, Iteration per second: 114.615385, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 2990, Iteration per second: 115.000000, Best solution: 776400 found at 17s
Seconds: 26, Iteration: 3000, Iteration per second: 115.384615, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3010, Iteration per second: 111.481481, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3020, Iteration per second: 111.851852, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3030, Iteration per second: 112.222222, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3040, Iteration per second: 112.592593, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3050, Iteration per second: 112.962963, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3060, Iteration per second: 113.333333, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3070, Iteration per second: 113.703704, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3080, Iteration per second: 114.074074, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3090, Iteration per second: 114.444444, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3100, Iteration per second: 114.814815, Best solution: 776400 found at 17s
Seconds: 27, Iteration: 3110, Iteration per second: 115.185185, Best solution: 776400 found at 17s
